subject,interval_id,method,gt_type,csv_onset_s,csv_end_s,csv_duration_s,annot_start_used,pt_onset_s,pt_end_s,analysis_start_s_pt,analysis_end_s_pt,analysis_duration_s,was_clipped,is_empty,n_detected_total,n_detected_phasic,n_detected_tonic,n_detected_ambiguous,detected_types,status,same_type_detected,any_detected,none_detected,only_ambiguous,other_type_detected
ins5,90,single,phasic,10020.0,10035.0,15.0,0.0,10020.0,10035.0,10020.0,10035.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins5,90,double,phasic,10020.0,10035.0,15.0,0.0,10020.0,10035.0,10020.0,10035.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,91,single,phasic,10044.0,10059.0,15.0,0.0,10044.0,10059.0,10044.0,10059.0,15.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,91,double,phasic,10044.0,10059.0,15.0,0.0,10044.0,10059.0,10044.0,10059.0,15.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,92,single,phasic,10065.0,10074.0,9.0,0.0,10065.0,10074.0,10065.0,10074.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins5,92,double,phasic,10065.0,10074.0,9.0,0.0,10065.0,10074.0,10065.0,10074.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins5,93,single,phasic,10119.0,10134.0,15.0,0.0,10119.0,10134.0,10119.0,10134.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,93,double,phasic,10119.0,10134.0,15.0,0.0,10119.0,10134.0,10119.0,10134.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,94,single,phasic,10182.0,10215.0,33.0,0.0,10182.0,10215.0,10182.0,10215.0,33.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,94,double,phasic,10182.0,10215.0,33.0,0.0,10182.0,10215.0,10182.0,10215.0,33.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,95,single,phasic,10260.0,10278.0,18.0,0.0,10260.0,10278.0,10260.0,10278.0,18.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,95,double,phasic,10260.0,10278.0,18.0,0.0,10260.0,10278.0,10260.0,10278.0,18.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,96,single,phasic,10278.0,10284.0,6.0,0.0,10278.0,10284.0,10278.0,10284.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,96,double,phasic,10278.0,10284.0,6.0,0.0,10278.0,10284.0,10278.0,10284.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,97,single,phasic,10293.0,10401.0,108.0,0.0,10293.0,10401.0,10293.0,10401.0,108.0,False,False,23,18,0,5,any|phasic,same_type_detected,True,True,False,False,False
ins5,97,double,phasic,10293.0,10401.0,108.0,0.0,10293.0,10401.0,10293.0,10401.0,108.0,False,False,21,16,0,5,any|phasic,same_type_detected,True,True,False,False,False
ins5,98,single,phasic,10407.0,10437.0,30.0,0.0,10407.0,10437.0,10407.0,10437.0,30.0,False,False,5,4,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,98,double,phasic,10407.0,10437.0,30.0,0.0,10407.0,10437.0,10407.0,10437.0,30.0,False,False,5,4,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,99,single,phasic,10458.0,10473.0,15.0,0.0,10458.0,10473.0,10458.0,10473.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,99,double,phasic,10458.0,10473.0,15.0,0.0,10458.0,10473.0,10458.0,10473.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,100,single,phasic,10506.0,10527.0,21.0,0.0,10506.0,10527.0,10506.0,10527.0,21.0,False,False,5,5,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,100,double,phasic,10506.0,10527.0,21.0,0.0,10506.0,10527.0,10506.0,10527.0,21.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,101,single,phasic,10533.0,10539.0,6.0,0.0,10533.0,10539.0,10533.0,10539.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins5,101,double,phasic,10533.0,10539.0,6.0,0.0,10533.0,10539.0,10533.0,10539.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,102,single,phasic,10539.0,10551.0,12.0,0.0,10539.0,10551.0,10539.0,10551.0,12.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,102,double,phasic,10539.0,10551.0,12.0,0.0,10539.0,10551.0,10539.0,10551.0,12.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,103,single,phasic,10551.0,10557.0,6.0,0.0,10551.0,10557.0,10551.0,10557.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,103,double,phasic,10551.0,10557.0,6.0,0.0,10551.0,10557.0,10551.0,10557.0,6.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,104,single,phasic,10686.0,10701.0,15.0,0.0,10686.0,10701.0,10686.0,10701.0,15.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,104,double,phasic,10686.0,10701.0,15.0,0.0,10686.0,10701.0,10686.0,10701.0,15.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,105,single,phasic,10761.0,10854.0,93.0,0.0,10761.0,10854.0,10761.0,10854.0,93.0,False,False,12,7,1,4,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,105,double,phasic,10761.0,10854.0,93.0,0.0,10761.0,10854.0,10761.0,10854.0,93.0,False,False,10,6,2,2,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,106,single,phasic,10866.0,10944.0,78.0,0.0,10866.0,10944.0,10866.0,10944.0,78.0,False,False,8,3,1,4,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,106,double,phasic,10866.0,10944.0,78.0,0.0,10866.0,10944.0,10866.0,10944.0,78.0,False,False,9,6,2,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,107,single,phasic,10971.0,10992.0,21.0,0.0,10971.0,10992.0,10971.0,10992.0,21.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins5,107,double,phasic,10971.0,10992.0,21.0,0.0,10971.0,10992.0,10971.0,10992.0,21.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins5,108,single,phasic,10998.0,11055.0,57.0,0.0,10998.0,11055.0,10998.0,11055.0,57.0,False,False,6,3,1,2,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,108,double,phasic,10998.0,11055.0,57.0,0.0,10998.0,11055.0,10998.0,11055.0,57.0,False,False,8,6,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,109,single,phasic,11079.0,11100.0,21.0,0.0,11079.0,11100.0,11079.0,11100.0,21.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,109,double,phasic,11079.0,11100.0,21.0,0.0,11079.0,11100.0,11079.0,11100.0,21.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,110,single,phasic,11100.0,11103.0,3.0,0.0,11100.0,11103.0,11100.0,11103.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,110,double,phasic,11100.0,11103.0,3.0,0.0,11100.0,11103.0,11100.0,11103.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,111,single,phasic,11115.0,11214.0,99.0,0.0,11115.0,11214.0,11115.0,11214.0,99.0,False,False,7,4,2,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,111,double,phasic,11115.0,11214.0,99.0,0.0,11115.0,11214.0,11115.0,11214.0,99.0,False,False,13,7,1,5,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,112,single,phasic,11238.0,11274.0,36.0,0.0,11238.0,11274.0,11238.0,11274.0,36.0,False,False,5,3,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,112,double,phasic,11238.0,11274.0,36.0,0.0,11238.0,11274.0,11238.0,11274.0,36.0,False,False,5,4,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,113,single,phasic,11379.0,11406.0,27.0,0.0,11379.0,11406.0,11379.0,11406.0,27.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,113,double,phasic,11379.0,11406.0,27.0,0.0,11379.0,11406.0,11379.0,11406.0,27.0,False,False,3,1,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,114,single,phasic,11415.0,11433.0,18.0,0.0,11415.0,11433.0,11415.0,11433.0,18.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,114,double,phasic,11415.0,11433.0,18.0,0.0,11415.0,11433.0,11415.0,11433.0,18.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,115,single,phasic,11526.0,11601.0,75.0,0.0,11526.0,11601.0,11526.0,11601.0,75.0,False,False,9,6,1,2,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,115,double,phasic,11526.0,11601.0,75.0,0.0,11526.0,11601.0,11526.0,11601.0,75.0,False,False,8,5,1,2,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,116,single,phasic,11622.0,11637.0,15.0,0.0,11622.0,11637.0,11622.0,11637.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,116,double,phasic,11622.0,11637.0,15.0,0.0,11622.0,11637.0,11622.0,11637.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,117,single,phasic,11664.0,11709.0,45.0,0.0,11664.0,11709.0,11664.0,11709.0,45.0,False,False,6,3,0,3,any|phasic,same_type_detected,True,True,False,False,False
ins5,117,double,phasic,11664.0,11709.0,45.0,0.0,11664.0,11709.0,11664.0,11709.0,45.0,False,False,10,8,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,118,single,phasic,11718.0,11733.0,15.0,0.0,11718.0,11733.0,11718.0,11733.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,118,double,phasic,11718.0,11733.0,15.0,0.0,11718.0,11733.0,11718.0,11733.0,15.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,119,single,phasic,11739.0,11754.0,15.0,0.0,11739.0,11754.0,11739.0,11754.0,15.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,119,double,phasic,11739.0,11754.0,15.0,0.0,11739.0,11754.0,11739.0,11754.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,120,single,phasic,11763.0,11850.0,87.0,0.0,11763.0,11850.0,11763.0,11850.0,87.0,False,False,10,6,1,3,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,120,double,phasic,11763.0,11850.0,87.0,0.0,11763.0,11850.0,11763.0,11850.0,87.0,False,False,9,5,1,3,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,121,single,phasic,11970.0,12000.0,30.0,0.0,11970.0,12000.0,11970.0,12000.0,30.0,False,False,3,2,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins5,121,double,phasic,11970.0,12000.0,30.0,0.0,11970.0,12000.0,11970.0,12000.0,30.0,False,False,3,2,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins5,122,single,phasic,12009.0,12024.0,15.0,0.0,12009.0,12024.0,12009.0,12024.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,122,double,phasic,12009.0,12024.0,15.0,0.0,12009.0,12024.0,12009.0,12024.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,123,single,phasic,12171.0,12210.0,39.0,0.0,12171.0,12210.0,12171.0,12210.0,39.0,False,False,3,1,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,123,double,phasic,12171.0,12210.0,39.0,0.0,12171.0,12210.0,12171.0,12210.0,39.0,False,False,4,2,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,124,single,phasic,12216.0,12249.0,33.0,0.0,12216.0,12249.0,12216.0,12249.0,33.0,False,False,4,2,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,124,double,phasic,12216.0,12249.0,33.0,0.0,12216.0,12249.0,12216.0,12249.0,33.0,False,False,5,3,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,125,single,phasic,12393.0,12459.0,66.0,0.0,12393.0,12459.0,12393.0,12459.0,66.0,False,False,10,8,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,125,double,phasic,12393.0,12459.0,66.0,0.0,12393.0,12459.0,12393.0,12459.0,66.0,False,False,7,5,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,126,single,phasic,12474.0,12528.0,54.0,0.0,12474.0,12528.0,12474.0,12528.0,54.0,False,False,8,6,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,126,double,phasic,12474.0,12528.0,54.0,0.0,12474.0,12528.0,12474.0,12528.0,54.0,False,False,8,6,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,127,single,phasic,12561.0,12579.0,18.0,0.0,12561.0,12579.0,12561.0,12579.0,18.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,127,double,phasic,12561.0,12579.0,18.0,0.0,12561.0,12579.0,12561.0,12579.0,18.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,128,single,phasic,12606.0,12627.0,21.0,0.0,12606.0,12627.0,12606.0,12627.0,21.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,128,double,phasic,12606.0,12627.0,21.0,0.0,12606.0,12627.0,12606.0,12627.0,21.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,129,single,phasic,12645.0,12666.0,21.0,0.0,12645.0,12666.0,12645.0,12666.0,21.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,129,double,phasic,12645.0,12666.0,21.0,0.0,12645.0,12666.0,12645.0,12666.0,21.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,130,single,phasic,12702.0,12717.0,15.0,0.0,12702.0,12717.0,12702.0,12717.0,15.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,130,double,phasic,12702.0,12717.0,15.0,0.0,12702.0,12717.0,12702.0,12717.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,131,single,phasic,12927.0,12942.0,15.0,0.0,12927.0,12942.0,12927.0,12942.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,131,double,phasic,12927.0,12942.0,15.0,0.0,12927.0,12942.0,12927.0,12942.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,132,single,phasic,12990.0,13005.0,15.0,0.0,12990.0,13005.0,12990.0,13005.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,132,double,phasic,12990.0,13005.0,15.0,0.0,12990.0,13005.0,12990.0,13005.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,133,single,phasic,13014.0,13053.0,39.0,0.0,13014.0,13053.0,13014.0,13053.0,39.0,False,False,4,3,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins5,133,double,phasic,13014.0,13053.0,39.0,0.0,13014.0,13053.0,13014.0,13053.0,39.0,False,False,4,3,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins5,134,single,phasic,13095.0,13176.0,81.0,0.0,13095.0,13176.0,13095.0,13176.0,81.0,False,False,13,11,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,134,double,phasic,13095.0,13176.0,81.0,0.0,13095.0,13176.0,13095.0,13176.0,81.0,False,False,13,11,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,135,single,phasic,13200.0,13215.0,15.0,0.0,13200.0,13215.0,13200.0,13215.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,135,double,phasic,13200.0,13215.0,15.0,0.0,13200.0,13215.0,13200.0,13215.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,136,single,phasic,13230.0,13245.0,15.0,0.0,13230.0,13245.0,13230.0,13245.0,15.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,136,double,phasic,13230.0,13245.0,15.0,0.0,13230.0,13245.0,13230.0,13245.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,137,single,phasic,13269.0,13284.0,15.0,0.0,13269.0,13284.0,13269.0,13284.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,137,double,phasic,13269.0,13284.0,15.0,0.0,13269.0,13284.0,13269.0,13284.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,138,single,phasic,13299.0,13386.0,87.0,0.0,13299.0,13386.0,13299.0,13386.0,87.0,False,False,11,8,0,3,any|phasic,same_type_detected,True,True,False,False,False
ins5,138,double,phasic,13299.0,13386.0,87.0,0.0,13299.0,13386.0,13299.0,13386.0,87.0,False,False,11,9,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,139,single,phasic,13389.0,13407.0,18.0,0.0,13389.0,13407.0,13389.0,13407.0,18.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,139,double,phasic,13389.0,13407.0,18.0,0.0,13389.0,13407.0,13389.0,13407.0,18.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,140,single,phasic,13431.0,13446.0,15.0,0.0,13431.0,13446.0,13431.0,13446.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,140,double,phasic,13431.0,13446.0,15.0,0.0,13431.0,13446.0,13431.0,13446.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,141,single,phasic,13449.0,13485.0,36.0,0.0,13449.0,13485.0,13449.0,13485.0,36.0,False,False,5,4,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,141,double,phasic,13449.0,13485.0,36.0,0.0,13449.0,13485.0,13449.0,13485.0,36.0,False,False,7,6,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,142,single,phasic,13494.0,13512.0,18.0,0.0,13494.0,13512.0,13494.0,13512.0,18.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,142,double,phasic,13494.0,13512.0,18.0,0.0,13494.0,13512.0,13494.0,13512.0,18.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,143,single,phasic,13527.0,13542.0,15.0,0.0,13527.0,13542.0,13527.0,13542.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,143,double,phasic,13527.0,13542.0,15.0,0.0,13527.0,13542.0,13527.0,13542.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,144,single,phasic,13563.0,13635.0,72.0,0.0,13563.0,13635.0,13563.0,13635.0,72.0,False,False,10,8,2,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins5,144,double,phasic,13563.0,13635.0,72.0,0.0,13563.0,13635.0,13563.0,13635.0,72.0,False,False,9,7,2,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins5,145,single,phasic,13638.0,13653.0,15.0,0.0,13638.0,13653.0,13638.0,13653.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,145,double,phasic,13638.0,13653.0,15.0,0.0,13638.0,13653.0,13638.0,13653.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins5,146,single,phasic,13659.0,13683.0,24.0,0.0,13659.0,13683.0,13659.0,13683.0,24.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins5,146,double,phasic,13659.0,13683.0,24.0,0.0,13659.0,13683.0,13659.0,13683.0,24.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins5,147,single,phasic,13794.0,13830.0,36.0,0.0,13794.0,13830.0,13794.0,13830.0,36.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins5,147,double,phasic,13794.0,13830.0,36.0,0.0,13794.0,13830.0,13794.0,13830.0,36.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins5,148,single,phasic,13851.0,13869.0,18.0,0.0,13851.0,13869.0,13851.0,13869.0,18.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,148,double,phasic,13851.0,13869.0,18.0,0.0,13851.0,13869.0,13851.0,13869.0,18.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,149,single,phasic,14142.0,14157.0,15.0,0.0,14142.0,14157.0,14142.0,14157.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,149,double,phasic,14142.0,14157.0,15.0,0.0,14142.0,14157.0,14142.0,14157.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,150,single,phasic,14277.0,14298.0,21.0,0.0,14277.0,14298.0,14277.0,14298.0,21.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,150,double,phasic,14277.0,14298.0,21.0,0.0,14277.0,14298.0,14277.0,14298.0,21.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,151,single,phasic,14334.0,14385.0,51.0,0.0,14334.0,14385.0,14334.0,14385.0,51.0,False,False,6,3,0,3,any|phasic,same_type_detected,True,True,False,False,False
ins5,151,double,phasic,14334.0,14385.0,51.0,0.0,14334.0,14385.0,14334.0,14385.0,51.0,False,False,9,8,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,152,single,phasic,14436.0,14466.0,30.0,0.0,14436.0,14466.0,14436.0,14466.0,30.0,False,False,5,5,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,152,double,phasic,14436.0,14466.0,30.0,0.0,14436.0,14466.0,14436.0,14466.0,30.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,153,single,phasic,14481.0,14499.0,18.0,0.0,14481.0,14499.0,14481.0,14499.0,18.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,153,double,phasic,14481.0,14499.0,18.0,0.0,14481.0,14499.0,14481.0,14499.0,18.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,154,single,phasic,14508.0,14523.0,15.0,0.0,14508.0,14523.0,14508.0,14523.0,15.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,154,double,phasic,14508.0,14523.0,15.0,0.0,14508.0,14523.0,14508.0,14523.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,155,single,phasic,14568.0,14592.0,24.0,0.0,14568.0,14592.0,14568.0,14592.0,24.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins5,155,double,phasic,14568.0,14592.0,24.0,0.0,14568.0,14592.0,14568.0,14592.0,24.0,False,False,3,1,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins5,156,single,phasic,14598.0,14613.0,15.0,0.0,14598.0,14613.0,14598.0,14613.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,156,double,phasic,14598.0,14613.0,15.0,0.0,14598.0,14613.0,14598.0,14613.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,157,single,phasic,14640.0,14709.0,69.0,0.0,14640.0,14709.0,14640.0,14709.0,69.0,False,False,7,5,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,157,double,phasic,14640.0,14709.0,69.0,0.0,14640.0,14709.0,14640.0,14709.0,69.0,False,False,7,5,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,158,single,phasic,14772.0,14787.0,15.0,0.0,14772.0,14787.0,14772.0,14787.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,158,double,phasic,14772.0,14787.0,15.0,0.0,14772.0,14787.0,14772.0,14787.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,159,single,phasic,14787.0,14793.0,6.0,0.0,14787.0,14793.0,14787.0,14793.0,6.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,159,double,phasic,14787.0,14793.0,6.0,0.0,14787.0,14793.0,14787.0,14793.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,160,single,phasic,14796.0,14811.0,15.0,0.0,14796.0,14811.0,14796.0,14811.0,15.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,160,double,phasic,14796.0,14811.0,15.0,0.0,14796.0,14811.0,14796.0,14811.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,161,single,phasic,14835.0,14847.0,12.0,0.0,14835.0,14847.0,14835.0,14847.0,12.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,161,double,phasic,14835.0,14847.0,12.0,0.0,14835.0,14847.0,14835.0,14847.0,12.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,162,single,phasic,14889.0,14952.0,63.0,0.0,14889.0,14952.0,14889.0,14952.0,63.0,False,False,7,4,0,3,any|phasic,same_type_detected,True,True,False,False,False
ins5,162,double,phasic,14889.0,14952.0,63.0,0.0,14889.0,14952.0,14889.0,14952.0,63.0,False,False,6,3,0,3,any|phasic,same_type_detected,True,True,False,False,False
ins5,163,single,phasic,14958.0,14979.0,21.0,0.0,14958.0,14979.0,14958.0,14979.0,21.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,163,double,phasic,14958.0,14979.0,21.0,0.0,14958.0,14979.0,14958.0,14979.0,21.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,164,single,phasic,15072.0,15087.0,15.0,0.0,15072.0,15087.0,15072.0,15087.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,164,double,phasic,15072.0,15087.0,15.0,0.0,15072.0,15087.0,15072.0,15087.0,15.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,165,single,phasic,15105.0,15168.0,63.0,0.0,15105.0,15168.0,15105.0,15168.0,63.0,False,False,8,6,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,165,double,phasic,15105.0,15168.0,63.0,0.0,15105.0,15168.0,15105.0,15168.0,63.0,False,False,9,7,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,166,single,phasic,15339.0,15360.0,21.0,0.0,15339.0,15360.0,15339.0,15360.0,21.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,166,double,phasic,15339.0,15360.0,21.0,0.0,15339.0,15360.0,15339.0,15360.0,21.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins5,167,single,phasic,15372.0,15549.0,177.0,0.0,15372.0,15549.0,15372.0,15549.0,177.0,False,False,24,18,1,5,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins5,167,double,phasic,15372.0,15549.0,177.0,0.0,15372.0,15549.0,15372.0,15549.0,177.0,False,False,18,11,1,6,any|phasic|tonic,same_type_detected,True,True,False,False,False
